Step,"field=3,degree=1",,,"field=3,degree=2",,,"field=3,degree=3",,,"field=3,degree=4",,,"field=3,degree=5",,,"field=3,degree=6",,
1372,1.037092566,,,0.971118689,,,0.874063373,,,0.961279273,,,0.908572435,,,0.953321934,,
1373,1.132980347,,,0.865459323,,,0.932178617,,,0.967741847,,,0.801036596,,,0.806109607,,
1374,0.859995127,,,0.799407601,,,0.55680114,,,0.589513719,,,0.521785319,,,0.458123416,,
1375,0.870972753,,,0.745337844,,,0.759890556,,,0.677584529,,,0.582003117,,,0.568514526,,
1376,0.968546271,,,0.719414532,,,0.589602113,,,0.624866307,,,0.668934643,,,0.655843496,,
1377,1.105086923,,,0.697579324,,,0.770798802,,,0.601332128,,,0.571865857,,,0.540652514,,
1378,1.011481166,,,0.681141496,,,0.575096428,,,0.527620316,,,0.586620927,,,0.409905076,,
1379,0.959127307,,,0.442832589,,,0.504074156,,,0.209936976,,,0.230694726,,,0,,
1380,1.108527541,,,0.569051862,,,0.637985408,,,0.448702961,,,0.512046218,,,0.309033453,,
1381,1.009880185,,,0.688926756,,,0.692145586,,,0.61986208,,,0.706172347,,,0.549437881,,
1382,1.172441959,,,0.798519254,,,0.919723749,,,0.742371917,,,0.790078342,,,0.899166703,,
1383,1.206232309,,,0.809278488,,,0.785320044,,,0.745506525,,,0.723556995,,,0.673321128,,
1384,1.13002634,,,0.961123884,,,0.777911186,,,0.714799047,,,0.567597628,,,0.500524044,,
1385,1.306383491,,,1.078184366,,,0.985867262,,,1.025428414,,,0.856337667,,,0.929003119,,
1386,1.390645027,,,1.228608131,,,1.140507221,,,1.312741756,,,1.08367157,,,1.224767566,,
1387,1.603735924,,,1.585303068,,,1.398514748,,,1.500317574,,,1.419923067,,,1.609038591,,
1388,1.516096592,,,1.680913687,,,1.490470648,,,1.401506066,,,1.528403044,,,1.34765625,,
1389,1.854537725,,,1.775118947,,,1.649973154,,,1.393453479,,,1.38394928,,,1.570142388,,
1390,2.480436802,,,2.535347939,,,2.360126019,,,2.229236841,,,2.111038685,,,1.737115741,,
1391,2.598019123,,,2.891034603,,,2.714812279,,,2.922372341,,,2.647331476,,,2.432903528,,
1392,2.83952117,,,3.085382938,,,2.720040798,,,2.725040913,,,3.460210323,,,2.907018661,,
1393,2.778458357,,,3.104561806,,,2.666772842,,,3.194685459,,,2.799031258,,,2.91675663,,
1394,3.111507416,,,2.643826723,,,2.65372014,,,2.570329666,,,2.467651129,,,2.577880621,,
1395,1.670363307,,,1.519041657,,,1.341963768,,,1.530790687,,,1.475732088,,,1.708969235,,
1396,1.882392883,,,1.668735027,,,1.553090572,,,1.538769603,,,1.801048875,,,2.015720606,,
1397,1.793848991,,,1.645315409,,,1.959378719,,,1.770336509,,,1.795266271,,,2.165853024,,
1398,1.559131861,,,1.608675361,,,1.317947507,,,1.626110911,,,1.597695827,,,1.771296024,,
1399,1.366267323,,,1.429070115,,,1.443953633,,,1.530220747,,,1.553430676,,,1.486923456,,
1400,1.103010654,,,1.18714869,,,1.26126039,,,1.068082094,,,0.860973418,,,1.045875788,,
1401,1.280244827,,,1.100614667,,,1.121179342,,,1.438003778,,,1.143817425,,,1.237003565,,
1402,1.052415967,,,1.190797925,,,1.218486667,,,1.05340898,,,1.15679574,,,1.13712585,,
1403,1.201622486,,,1.13364017,,,1.111026049,,,1.080407023,,,1.111216068,,,1.063413501,,
1404,1.184081912,,,0.956457615,,,1.060129523,,,1.022766471,,,0.902413964,,,0.945358157,,
1405,0.966664433,,,0.821655631,,,0.63882798,,,0.683772564,,,0.625985146,,,0.480952263,,
1406,1.042186975,,,0.875302732,,,0.668485045,,,0.829970598,,,0.624423027,,,0.639187694,,
1407,1.03058207,,,0.911661088,,,0.80999136,,,0.785309315,,,0.699723125,,,0.75524354,,
1408,1.122224927,,,0.741951942,,,0.790544748,,,0.674821496,,,0.620828509,,,0.613233328,,
1409,1.046312571,,,0.611169696,,,0.616502285,,,0.542373836,,,0.516829014,,,0.352553725,,
1410,1.091516972,,,0.470603496,,,0.48479259,,,0.281641424,,,0.310220987,,,0,,
1411,1.207290173,,,0.756820798,,,0.72626096,,,0.534186363,,,0.584231257,,,0.365954459,,
1412,1.297092795,,,0.814705968,,,0.85624218,,,0.667144775,,,0.77205205,,,0.640445113,,
1413,1.355174065,,,1.135517359,,,1.019304037,,,0.984025836,,,0.997895837,,,0.869374037,,
1414,1.457700372,,,1.036549091,,,0.985000372,,,1.215077162,,,0.898071527,,,0.986176848,,
1415,1.514476895,,,1.231333971,,,0.998537779,,,0.95657146,,,0.750295818,,,0.766940653,,
1416,1.954308748,,,1.76018548,,,1.688994169,,,1.644077778,,,1.464480639,,,1.478577852,,
1417,2.157620192,,,1.959516525,,,2.090731144,,,2.038384199,,,2.027325153,,,1.869153619,,
1418,2.011622906,,,1.921962976,,,2.039185524,,,2.128112078,,,1.920733213,,,2.355268955,,
1419,1.909082413,,,2.175651073,,,1.803174019,,,1.812575221,,,1.739224434,,,1.969698429,,
1420,2.300101042,,,2.087325573,,,1.929700494,,,1.625102878,,,1.656889319,,,1.826025367,,
1421,2.420098543,,,2.175700903,,,2.435078859,,,2.353807926,,,2.261987448,,,2.449623108,,
1422,2.552160501,,,2.290950298,,,2.760776043,,,2.821898937,,,2.69196701,,,2.628626585,,
1423,2.514689207,,,3.095647812,,,2.549663305,,,3.190834522,,,3.266085148,,,3.39379406,,
1424,2.639540911,,,2.780054092,,,2.939546585,,,2.826812506,,,2.388841391,,,3.04317975,,
1425,2.536367893,,,2.976643562,,,3.04458189,,,2.268121004,,,2.477214813,,,2.532895327,,
1426,1.888804555,,,1.559245229,,,1.608304024,,,1.460282445,,,1.717666626,,,1.601769567,,
1427,1.930249929,,,1.535458326,,,1.791852832,,,2.018915176,,,1.999952555,,,2.052624702,,
1428,1.627531171,,,1.544902563,,,1.75407505,,,1.612059832,,,1.96204567,,,2.043945789,,
1429,1.632485271,,,1.74409914,,,1.582247257,,,1.525709748,,,1.854404211,,,1.841740847,,
1430,1.669320583,,,1.317481399,,,1.45353055,,,1.447985768,,,1.399427652,,,1.641000032,,
1431,1.253079414,,,1.202817202,,,1.188227654,,,1.010165334,,,1.048960209,,,0.982477725,,
1432,1.236489058,,,1.169597149,,,1.068204522,,,1.316382527,,,1.175935626,,,1.267288446,,
1433,1.19453609,,,1.246744752,,,1.228186131,,,1.23829782,,,1.26067543,,,1.341559291,,
1434,1.21233654,,,1.147044897,,,1.133978486,,,1.317575336,,,1.240653157,,,1.241820335,,
1435,1.287836313,,,1.018317342,,,0.942327738,,,0.938672543,,,0.857125401,,,0.827758968,,
1436,1.114905834,,,0.888881683,,,0.704655647,,,0.657427549,,,0.666759014,,,0.599339366,,
1437,1.250883341,,,1.070030212,,,1.006615162,,,0.935177386,,,0.846184373,,,0.811135411,,
1438,1.320262671,,,0.984212279,,,0.899409354,,,0.9425776,,,0.921568274,,,0.833868384,,
1439,1.097785592,,,0.927486062,,,0.864795208,,,0.835997283,,,0.769924402,,,0.849208832,,
1440,1.151233435,,,0.801893711,,,0.666195273,,,0.608899713,,,0.659999728,,,0.516409993,,
1441,1.250928283,,,0.659289181,,,0.58901906,,,0.338089705,,,0.311399162,,,0,,
1442,1.600049257,,,0.98045373,,,1.077100635,,,0.822654128,,,0.860981822,,,0.641134858,,
1443,1.756765127,,,1.319632173,,,1.228031516,,,1.185030937,,,1.383772254,,,1.210119486,,
1444,1.431990266,,,1.388835788,,,1.386029482,,,1.305275679,,,1.352668643,,,1.405940771,,
1445,1.536078334,,,1.296033621,,,1.191921949,,,1.194528222,,,1.09566164,,,1.007864714,,
1446,1.571359634,,,1.133722663,,,1.111059785,,,1.069832563,,,0.872584701,,,0.544514239,,
1447,1.481722236,,,1.565862656,,,1.484164834,,,1.242804289,,,1.025577545,,,1.241374969,,
1448,1.769398212,,,1.556891918,,,1.491673946,,,1.51788497,,,1.398956895,,,1.586707354,,
1449,1.689615369,,,1.673809052,,,1.677057743,,,1.617418408,,,1.587334633,,,1.773650169,,
1450,1.753092647,,,1.793498993,,,1.858777285,,,1.541862249,,,1.781267405,,,1.747051477,,
1451,1.809020519,,,1.892503738,,,1.636786222,,,1.553303123,,,1.633539796,,,1.490108848,,
1452,1.837352514,,,1.905223608,,,1.905424356,,,1.594489455,,,2.025646687,,,1.84212172,,
1453,2.362164736,,,2.222139359,,,2.311126471,,,2.647034407,,,2.484550714,,,2.744211912,,
1454,2.583911657,,,3.325404167,,,3.202078342,,,3.361556292,,,3.050007343,,,3.427409649,,
1455,3.312344551,,,2.935937643,,,3.316329479,,,2.867758274,,,4.022002697,,,2.771043777,,
1456,3.434609175,,,3.33671546,,,3.269884109,,,3.087206125,,,3.406770229,,,3.394024372,,
1457,2.248762369,,,2.029516459,,,1.998466849,,,1.879194021,,,1.946436405,,,2.029577494,,
1458,2.15449667,,,1.936905861,,,1.881875038,,,2.03242588,,,1.849793911,,,2.084729433,,
1459,1.96513629,,,2.075864553,,,1.985511184,,,2.050074577,,,1.924962521,,,2.861406565,,
1460,2.200879097,,,1.994414449,,,1.760469675,,,1.86204052,,,2.07987833,,,2.244459867,,
1461,2.0595994,,,1.735043406,,,1.766809464,,,1.564170361,,,1.642622471,,,1.594421148,,
1462,1.650961637,,,1.624886513,,,1.474213958,,,1.621763945,,,1.383367062,,,1.399774671,,
1463,1.912267685,,,2.063843727,,,1.888936758,,,1.781962395,,,1.795851827,,,1.955065131,,
1464,1.659293413,,,1.600052118,,,1.63405776,,,1.546186209,,,1.7112782,,,1.723946333,,
1465,1.441065907,,,1.540249825,,,1.472786903,,,1.516323328,,,1.420965791,,,1.563028574,,
1466,1.297445297,,,1.370397091,,,1.20703876,,,1.211589456,,,1.207287788,,,1.05662632,,
1467,1.447211385,,,1.127992392,,,0.945062876,,,0.964634061,,,0.839151621,,,0.646958888,,
1468,1.692872524,,,1.324264169,,,1.199176788,,,1.296796799,,,1.236850262,,,1.201496124,,
1469,1.636799097,,,1.500258803,,,1.392247677,,,1.460701585,,,1.366203785,,,1.322250128,,
1470,1.465713739,,,1.098940849,,,1.167620182,,,1.10538733,,,1.147297144,,,0.940277457,,
1471,1.209139466,,,0.83034569,,,0.872572899,,,0.63761282,,,0.678683519,,,0.524674237,,
1472,1.183848023,,,0.553898156,,,0.620792747,,,0.295564532,,,0.30522114,,,6.31E-33,,
1473,1.197133303,,,0.68817693,,,0.809880495,,,0.540482283,,,0.545210719,,,0.456970811,,
1474,1.372811317,,,0.80944252,,,0.85872829,,,0.796788275,,,0.824865103,,,0.662076831,,
1475,1.380624294,,,0.961787581,,,0.802664638,,,0.783200562,,,0.829604983,,,0.846828222,,
1476,1.246530056,,,1.02141583,,,1.022912741,,,0.828906775,,,0.872849822,,,0.871105313,,
1477,1.298631668,,,1.139344335,,,0.727584362,,,0.933857262,,,0.680596948,,,0.56105417,,
1478,1.32910502,,,1.203159451,,,1.150694847,,,1.240218759,,,1.061849117,,,0.985416174,,
1479,1.383473992,,,1.322273731,,,1.172480226,,,1.448004842,,,1.498220086,,,1.50229764,,
1480,1.714741588,,,1.508371711,,,1.664764762,,,1.560709,,,1.635629416,,,2.045000315,,
1481,1.757055044,,,1.840823293,,,2.012606859,,,1.673335314,,,1.731677055,,,1.866953135,,
1482,1.745098948,,,1.597161531,,,1.882781982,,,1.539790273,,,1.687232614,,,1.711600423,,
1483,1.839609385,,,1.875958085,,,1.815208435,,,1.719767451,,,1.960731983,,,1.961190701,,
1484,1.86025703,,,2.027618647,,,2.025912046,,,1.964851975,,,2.350861549,,,2.395415783,,
1485,2.151659489,,,1.931223869,,,2.149799824,,,2.183966398,,,2.258253336,,,2.495902061,,
1486,2.286161661,,,2.263651371,,,2.241269112,,,2.926076412,,,2.600157022,,,2.739300728,,
1487,2.551274061,,,2.067414999,,,2.150633097,,,2.640712976,,,2.461117506,,,1.881917953,,
1488,2.516501904,,,2.179524899,,,1.976433277,,,1.96419239,,,1.981632829,,,2.037959576,,
1489,2.659278631,,,2.271987438,,,2.57853651,,,2.612768412,,,2.732165337,,,2.854097843,,
1490,2.141592026,,,2.118097305,,,2.028855562,,,1.967218041,,,2.123067856,,,2.33303833,,
1491,2.043649673,,,1.97510314,,,2.096017838,,,2.333668709,,,1.847637653,,,2.340821981,,
1492,1.727345467,,,1.877462745,,,1.802331686,,,1.738111496,,,1.799325824,,,1.939658403,,
1493,1.513361812,,,1.826838136,,,1.622210383,,,1.568832517,,,1.482361078,,,1.454226613,,
1494,1.936834455,,,1.931660652,,,2.049168587,,,1.596516252,,,1.625738978,,,1.879190207,,
1495,1.961330533,,,1.753903389,,,1.817678928,,,1.922913671,,,1.856076121,,,1.833150864,,
1496,1.605575442,,,1.425477505,,,1.50856483,,,1.651802778,,,1.632512093,,,1.521617651,,
1497,1.405432463,,,1.165930986,,,1.024226904,,,1.048841953,,,1.067635417,,,0.973226905,,
1498,1.162214041,,,0.946228921,,,0.851036966,,,0.748288929,,,0.683446825,,,0.415750682,,
1499,1.175239325,,,0.8972193,,,0.918398738,,,0.837628782,,,0.744649708,,,0.734377563,,
1500,1.2457093,,,0.881290436,,,0.893692315,,,0.770406485,,,0.81416744,,,0.832738638,,
1501,1.154227853,,,0.723796606,,,0.788252592,,,0.660622656,,,0.734248102,,,0.656124592,,
1502,1.170454025,,,0.662042975,,,0.705834746,,,0.573075771,,,0.586599112,,,0.444007516,,
1503,1.096848011,,,0.522738695,,,0.517806411,,,0.325468481,,,0.325139225,,,0,,
1504,1.189125419,,,0.702532768,,,0.690550685,,,0.615432978,,,0.656175673,,,0.423682779,,
1505,1.25449717,,,0.862959623,,,0.803904653,,,0.722739816,,,0.782052398,,,0.68309629,,
1506,1.302380085,,,0.968832195,,,0.864525437,,,0.830876231,,,0.897040665,,,1.003461003,,
1507,1.293555617,,,1.026273727,,,0.813233733,,,0.863191426,,,0.851302862,,,0.73157078,,
1508,1.304558635,,,0.958989561,,,0.723061085,,,0.701915443,,,0.617482185,,,0.509773016,,
1509,1.411368966,,,1.097089291,,,0.917933702,,,1.009052396,,,0.916936576,,,0.903796732,,
1510,1.425439596,,,1.207764268,,,1.387846589,,,1.36184299,,,1.271957755,,,1.290769577,,
1511,1.378348827,,,1.469660282,,,1.428894401,,,1.590374947,,,1.393006086,,,1.372388363,,
1512,1.442490458,,,1.24008584,,,1.421072245,,,1.455965877,,,1.220285654,,,1.355895877,,
1513,1.329823732,,,1.508122087,,,1.362054825,,,1.317636371,,,1.061716557,,,1.274183154,,
1514,1.452067971,,,1.574071407,,,1.594596624,,,1.437884092,,,1.709233642,,,1.692405343,,
1515,1.761597037,,,1.798410535,,,1.737617016,,,1.942532063,,,1.770190001,,,2.104090691,,
1516,1.804685473,,,2.036695004,,,2.110580683,,,1.98498857,,,2.184332609,,,2.403286934,,
1517,1.978925467,,,2.089224339,,,1.939014435,,,2.112340212,,,2.084457874,,,2.345852375,,
1518,2.589272738,,,2.003205538,,,1.844238281,,,1.85396862,,,2.3063519,,,1.795128703,,
1519,2.478337526,,,1.94656837,,,1.56218493,,,1.676066756,,,1.992493033,,,1.856993437,,
1520,2.594973803,,,2.428610325,,,2.214927912,,,2.402055502,,,2.241904259,,,2.340711594,,
1521,2.159084797,,,2.302261353,,,1.983163595,,,2.3118608,,,2.383571863,,,2.580592632,,
1522,1.821470737,,,2.057684422,,,2.138019323,,,2.098407984,,,2.157187223,,,2.327606916,,
1523,1.836757421,,,1.787962914,,,1.796568871,,,1.508834481,,,1.464421391,,,1.587116957,,
1524,1.481737375,,,1.371049166,,,1.104167819,,,1.141543269,,,0.897205234,,,0.875462294,,
1525,1.430972099,,,1.383268952,,,1.271880746,,,1.079676747,,,1.202863693,,,1.279692888,,
1526,1.278610706,,,1.303051949,,,1.345640421,,,1.133632898,,,1.286335945,,,1.185233712,,
1527,1.413801551,,,1.044984579,,,0.980235636,,,1.097934723,,,1.184809208,,,1.008333921,,
1528,1.263764858,,,0.991852999,,,0.96258235,,,1.068317175,,,0.919387817,,,1.004287481,,
1529,1.133060932,,,0.813558459,,,0.753363311,,,0.716173649,,,0.499652058,,,0.431272954,,
1530,1.156093597,,,0.978754401,,,0.889044762,,,0.829664052,,,0.781050563,,,0.745453,,
1531,1.234048128,,,0.87517345,,,0.834447145,,,0.708413541,,,0.891227901,,,0.816942334,,
1532,1.231370687,,,0.833080292,,,0.850578785,,,0.700652301,,,0.689042687,,,0.7225793,,
1533,1.217770338,,,0.679796457,,,0.733415008,,,0.58433938,,,0.578836203,,,0.39564997,,
1534,1.05804038,,,0.435163975,,,0.504201651,,,0.271215916,,,0.231788158,,,0,,
1535,1.147928596,,,0.679781795,,,0.647237659,,,0.518079042,,,0.520469666,,,0.340507686,,
1536,1.215273499,,,0.749913514,,,0.761145651,,,0.673623323,,,0.820621252,,,0.590473652,,
1537,1.18585968,,,0.854684293,,,0.815178633,,,0.869261622,,,0.786255956,,,0.833848476,,
1538,1.224748015,,,0.84302783,,,0.771011055,,,0.773525715,,,0.857546926,,,0.721666217,,
1539,1.124183893,,,0.881356716,,,0.774527788,,,0.696654677,,,0.5390082,,,0.401961952,,
1540,1.16397047,,,1.141247392,,,1.058258772,,,1.012580991,,,0.919512987,,,0.886734068,,
1541,1.316480279,,,1.343920827,,,1.317998886,,,1.238404036,,,1.288507462,,,1.169928551,,
1542,1.438245177,,,1.306724429,,,1.448388219,,,1.420192242,,,1.496301055,,,1.446510077,,
1543,1.429124832,,,1.375676632,,,1.506241798,,,1.527608514,,,1.418222904,,,1.614891768,,
1544,1.180204034,,,1.44917798,,,1.315817118,,,1.291751504,,,1.233089089,,,1.116913199,,
1545,1.643923402,,,1.551032066,,,1.382904649,,,1.401835322,,,1.363858819,,,1.418220878,,
1546,1.717683434,,,1.696689844,,,1.660603523,,,1.654116273,,,1.698420525,,,2.246282816,,
1547,1.805403471,,,1.872236252,,,1.798133731,,,1.974173307,,,2.027344465,,,2.418324471,,
1548,2.366581917,,,2.205502272,,,1.924707413,,,2.150495052,,,2.18951869,,,2.097296238,,
1549,2.323913336,,,2.081303835,,,1.964379072,,,1.822586298,,,1.638849616,,,1.719648957,,
1550,1.91321373,,,1.535000801,,,1.503258228,,,1.456139326,,,1.2703408,,,1.273694754,,
1551,1.773588419,,,1.623384833,,,1.477684498,,,1.764430404,,,1.81293869,,,1.977318048,,
1552,1.682017565,,,1.510176182,,,1.47848022,,,1.853537798,,,1.675761342,,,1.935062528,,
1553,1.439725995,,,1.407616973,,,1.749052882,,,1.594503641,,,1.376802087,,,1.679487586,,
1554,1.416798234,,,1.451279521,,,1.413527489,,,1.503618956,,,1.648792267,,,1.574722052,,
1555,1.285614491,,,1.321862936,,,1.262245774,,,0.922476351,,,0.826997876,,,0.899275541,,
1556,1.386637688,,,1.234211802,,,1.323865414,,,1.193853974,,,1.044902325,,,1.223784328,,
1557,1.170822859,,,1.285828352,,,1.118928313,,,1.371034384,,,1.153823614,,,1.404941678,,
1558,1.171638727,,,1.208221197,,,1.144494772,,,1.0722121,,,1.044508934,,,1.092274308,,
1559,1.305233717,,,1.173769712,,,1.007462263,,,1.047134519,,,0.935048699,,,0.926975489,,
1560,1.324801683,,,0.909080386,,,0.784766793,,,0.70707649,,,0.602924287,,,0.598327994,,
1561,1.200054169,,,0.827573776,,,0.70703131,,,0.694958448,,,0.670735002,,,0.632457018,,
1562,1.314340353,,,0.881353378,,,0.898284912,,,1.070203066,,,0.929720998,,,0.781474054,,
1563,1.186339736,,,0.806721449,,,0.786280751,,,0.672801137,,,0.63210535,,,0.583433568,,
1564,1.157043219,,,0.744659722,,,0.563954592,,,0.470153391,,,0.438676953,,,0.354003191,,
1565,0.903439581,,,0.4498896,,,0.420036733,,,0.212123379,,,0.261377662,,,0,,
1566,1.091832042,,,0.633166552,,,0.589001179,,,0.485673815,,,0.478341788,,,0.352271438,,
1567,1.201695204,,,0.79732132,,,0.723528147,,,0.661223531,,,0.701393247,,,0.67373687,,
1568,1.111605883,,,0.825697064,,,0.79990989,,,0.762860417,,,0.631311417,,,0.755251527,,
1569,1.145465136,,,0.905236006,,,0.745830655,,,0.745301485,,,0.681394935,,,0.680185795,,
1570,1.091354132,,,0.905323267,,,0.762161136,,,0.784393311,,,0.60714519,,,0.580882907,,
1571,1.332860231,,,1.099471569,,,1.029298544,,,0.96757412,,,0.780786574,,,0.942387938,,
1572,1.329267621,,,1.236595035,,,1.20411551,,,1.162126303,,,1.025410771,,,1.227673292,,
1573,1.281293154,,,1.119995832,,,1.26121521,,,1.376413107,,,1.249835014,,,1.372067571,,
1574,1.476891279,,,1.591421366,,,1.452263117,,,1.316930056,,,1.249082685,,,1.454529643,,
1575,1.449897528,,,1.362668991,,,1.295030355,,,1.233286738,,,1.129899383,,,1.281376123,,
1576,1.505840421,,,1.483407736,,,1.770857573,,,1.67228663,,,1.446468472,,,1.402719498,,
1577,1.765991807,,,1.610203505,,,1.856317759,,,1.871743202,,,1.956400275,,,1.978837013,,
1578,2.033933163,,,2.264525652,,,2.152828693,,,2.181710482,,,2.390377045,,,2.294888735,,
1579,2.236514568,,,2.235024691,,,2.34906435,,,2.359942913,,,2.356943607,,,2.418896198,,
1580,2.387265682,,,2.052916527,,,1.892935276,,,1.898763537,,,1.92304945,,,1.788392067,,
1581,1.833818793,,,1.572740316,,,1.252645612,,,1.514202476,,,1.448643327,,,1.474048138,,
1582,2.010192394,,,1.853549838,,,1.680619359,,,1.765124559,,,2.033276796,,,1.978080392,,
1583,1.909655809,,,1.563794613,,,1.893704534,,,1.969948411,,,1.996334791,,,2.142577171,,
1584,1.593039036,,,1.634981513,,,1.621489525,,,1.499103785,,,1.761222601,,,1.981019378,,
1585,1.596446872,,,1.720849037,,,1.387153387,,,1.482511282,,,1.452551007,,,1.493829489,,
1586,1.390029907,,,1.303775907,,,1.300135851,,,1.154211283,,,0.998339474,,,0.864030421,,
1587,1.351616025,,,1.292771578,,,1.418615103,,,1.236450911,,,1.260736465,,,1.245104551,,
1588,1.342932582,,,1.32913208,,,1.307175517,,,1.295482993,,,1.249706626,,,1.501762748,,
1589,1.257937193,,,1.29039979,,,1.074540615,,,1.148661494,,,1.128413558,,,1.124449134,,
1590,1.207027078,,,1.060908437,,,1.105453491,,,0.948053479,,,0.918605328,,,0.842320621,,
1591,0.990187287,,,0.738971531,,,0.747848332,,,0.672076643,,,0.581235111,,,0.516380131,,
1592,1.097625494,,,0.820167124,,,0.618937731,,,0.684894919,,,0.748995066,,,0.62033695,,
1593,1.179204226,,,0.751029611,,,0.809500217,,,0.69283098,,,0.654980898,,,0.794566631,,
1594,1.057898283,,,0.684153914,,,0.694239616,,,0.68152082,,,0.701057553,,,0.638514638,,
1595,1.112803221,,,0.61537987,,,0.563759387,,,0.449314356,,,0.444044828,,,0.291763544,,
1596,0.972610176,,,0.513675213,,,0.493869662,,,0.254323214,,,0.229782313,,,0,,
1597,1.107156277,,,0.556639552,,,0.647557557,,,0.485307217,,,0.443127751,,,0.291709185,,
1598,1.091147423,,,0.642274618,,,0.62591666,,,0.559668899,,,0.668846488,,,0.553482294,,
1599,1.065652966,,,0.819259942,,,0.920807719,,,0.774595499,,,0.863734603,,,0.794546127,,
1600,1.12309134,,,0.86387217,,,0.726423264,,,0.824186146,,,0.750028849,,,0.711840332,,
1601,1.085050344,,,0.853257775,,,0.695272028,,,0.693750501,,,0.613924742,,,0.412546933,,
1602,1.279080629,,,1.109296799,,,0.969036698,,,1.082740307,,,1.068476319,,,0.943928719,,
1603,1.377526999,,,1.197574854,,,1.258472681,,,1.391731739,,,1.246779799,,,1.257165432,,
1604,1.645912409,,,1.681707621,,,1.583509207,,,1.701782703,,,1.826999664,,,1.897912979,,
